PV_Cap;Biomass_CHP_Cap;HP_Cap;Oil_boiler_Cap;NGas_boiler_Cap;Biomass_boiler_Cap;SolarThermal;NumberOfConCars;NumberOfEVCars;NumberOfFCEVCars;Eloctrolyzer_Cap;AnnualPV;AnnualCHPelec;AnnualHPelec;AnnualElecCar;AnnualH2demand;AnnualOilBoilerheat;AnnualNGasBoilerheat;AnnualBiomassBoilerheat;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermalheat;AnnualImport;AnnualExport;OilConsumption;BiomassConsumption;NGasConsuption;DieselCost;BiomassCost;TotalElectricityExchangeCost;TotalVariableCost;FixedOperationCosts;AdditionalCost;InvestmentCost;CO2-Emission;AnnualCost;LoadFollowingCapacity;ESD;oilBoilerFuelDemand;NGasBoilerFuelDemand;biomassBoilerFuelDemand;AnnualmCHPheat;AnnualHPheat;AnnualSolarThermal;transOilDemand;OilSolarInput;NGasSolarInput;BiomassBoilerSolarInput;BiomassCHPSolarInput;HPSolarInput;OilSolarUtilization;nGasSolarUtilization;biomassBoilerSolarUtilization;biomassCHPSolarUtilization;HPSolarUtilization;
KWe;KWe;KWe;KWth;KWth;KWth;GWh;1000 units;1000 units;1000 units;KWe;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;KEuro;Kt;KEuro;;;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;GWh;
60425;11695;7543;85;2330;5783;29.922944424379594;12.86068289311426;6.492056608525444;0.027105459600602975;54;78.92;11.57;33.48;14.15;0.11678658323515798;0.38;10.5;26.06;52.7;154.32;19.29;18.10;208.38;100.99;90.31;10.25;;;-18648;766;36073;27669.0;48170;-36.398;112678.0;1.073059793423671;0.25055805570876016;0.4500347602585166;11.052160375942927;32.577463820068736;52.7;154.32;19.29;100.7030052579526;0.3902435236695235;0.764171553994864;17.94348286709991;8.480243580462389;2.344802899152906;0.13375629734440644;0.7641715539948735;8.27258313784229;7.772932185799506;2.3448028991529033;
22191;8666;8168;525;806;7060;21.327642770933213;14.84280725972523;3.2120809453353405;1.3249567561797393;2635;28.99;8.68;36.62;7.00;5.7087086796760245;2.37;3.63;31.81;39.05;167.1;14.94;23.94;157.84;118.00;82.38;2.62;;;-13122;7993;33123;28135.0;44379;-14.047;113630.0;0.8779521854624487;0.28096163353052367;2.78483862872239;3.8243536994258682;39.76799102474841;39.05;167.1;14.94;116.22363368582647;2.7753273082027454;2.4716646260816075;9.650901742038851;5.60044367981082;0.8293054147991893;0.8553613538179629;1.1477386093332378;6.776536051011441;5.335816652187336;0.8293054147992048;
27191;9871;7963;465;1181;6469;27.573767552188507;11.337075535161873;7.258215084605496;0.7845543414729402;1561;35.52;10.89;32.98;15.82;3.38033083567031;2.09;5.32;29.15;44.48;162.92;23.38;23.40;164.00;90.39;92.64;4.54;;;-13778;3729;37023;28402.0;47953;-23.312;117107.0;0.8830042878009707;0.23849762059437002;2.463609246464331;5.6031795924250885;36.440329570333475;44.48;162.92;23.38;88.77270256297801;1.8740450202494876;1.3248989844147732;8.987658758680993;2.2227756710131192;13.164389117830133;0.7150784683186218;1.0119030173832595;6.2678122340724665;2.2227756710131237;13.164389117830025;
65249;2811;9842;143;217;6285;14.950262773682606;14.822684156702516;4.53703770151508;0.020123103022713223;41;85.23;2.76;43.76;9.89;0.0867024016836622;0.65;0.98;28.32;12.67;201.36;11.26;23.19;204.97;116.55;44.03;0.72;;;-17815;1451;33324;28455.0;45635;-31.279;108865.0;1.051041090842086;0.2887229664776763;0.7603559847308894;1.0274134443249732;35.40315245250678;12.67;201.36;11.26;116.0660637522277;0.7602253942013899;0.5733601179039712;8.730227079894597;2.1974758636513436;2.6889743180313044;0.23454038510445047;0.29191899824529544;6.088733993829399;1.953081107414997;2.6889743180313657;
22107;9878;7962;430;289;7393;45.49814064282694;0.0732346177643349;15.655295431939736;3.651314911536238;7261;28.88;10.92;30.64;34.13;15.732055427845037;1.94;1.3;33.32;44.52;162.9;35.61;35.17;136.51;2.03;95.15;0.92;;;-9931;-5848;50561;32679.0;60144;-34.098;137536.0;0.7523225241016652;0.13575645246612666;2.2781764434077627;1.3687214651100874;41.646429824860974;44.52;162.9;35.61;0.5734490274800716;2.264742872028441;1.01798374400348;14.313008313479227;2.116982423006776;25.785423290309023;0.6997765135711328;0.43014622567828187;8.587937073292292;2.1169824230067857;23.77740106570751;
36738;10747;7651;407;2822;5429;29.481829397640116;11.068256347764072;8.20138638671773;0.11020222675850672;220;47.99;9.91;34.37;17.88;0.47481731421170204;1.83;12.72;24.47;48.43;156.53;19.92;21.41;173.98;88.30;81.98;9.69;;;-14952;2191;37383;28339.0;48504;-26.935;116417.0;0.9059254451038575;0.24529409383246445;2.1556244637522535;13.387024701362607;30.58133569125213;48.43;156.53;19.92;86.66776767989701;0.699259226202939;6.298329029052017;8.177233689165824;13.814166148639982;0.4928413045793544;0.44397186352915274;3.5154192247487273;5.510384727961912;9.958477649178908;0.4928413045793619;
66189;5488;7919;433;111;12154;56.63970611377886;11.889023583231815;7.194380395260457;0.29644098274803743;590;86.45;5.34;29.67;15.68;1.2772456182681942;1.95;0.5;54.77;24.73;162.02;43.90;21.27;213.55;94.58;85.24;0.35;;;-18844;-1295;37067;27577.0;50948;-40.817;114297.0;1.124724590478015;0.23591133838836348;2.2937912684146213;0.5260087152249704;68.46620817876922;24.73;162.02;43.90;93.09462136378008;2.0706473161804237;0.4341741930856923;16.692874402357734;4.662175074006355;32.779835128148655;0.6909254135439841;0.16983780613658123;11.698473677931322;4.004449618590187;27.336760984131033;
66862;12225;7512;1012;123;6670;55.96625669779114;0.728487172199015;18.002292038030635;0.6490657510106562;1291;87.33;10.96;29.40;39.25;2.7965646948045135;4.56;0.56;30.06;55.09;153.7;41.71;26.85;200.28;9.18;92.89;0.55;;;-16997;-11954;50030;30898.0;61300;-57.046;130274.0;0.9786711478800413;0.12168461679170603;5.365017005969091;0.5853112508548954;37.57353831171941;55.09;153.7;41.71;5.704273104469948;4.683733040640101;0.02979171311389757;11.591773193369713;18.754857871397114;20.906100879270312;1.6051307774617902;0.029791713113897375;7.328397501156286;12.536836740544764;20.211512509827383;
65725;10860;8065;525;835;5301;18.856361696686154;10.60756129834609;8.551254814035982;0.22102884885823687;440;85.85;11.52;35.91;18.64;0.9523248981905994;2.37;3.76;23.89;48.94;165.01;13.36;20.48;209.58;84.84;91.22;2.71;;;-18531;-2043;38688;28724.0;49853;-41.833;115222.0;1.0554179282502982;0.22318312505082744;2.782425268101874;3.96217686367309;29.863950638208156;48.94;165.01;13.36;83.06038723443939;2.7731103650911155;2.5665694202883733;7.317550706695956;4.220771452504818;1.978359752105892;0.8552378995026424;1.1899076890515603;5.117367306499641;4.220771452504881;1.978359752105917;
31667;10786;7687;439;163;7852;47.263839088488496;3.668523466224052;14.112047372380117;1.5992741226361393;3181;41.36;10.66;30.63;30.77;6.89063248479007;1.98;0.73;35.38;48.61;157.27;36.28;28.07;156.96;30.22;94.36;0.70;;;-12631;-4363;46084;30671.0;56657;-36.102;129049.0;0.822977360672508;0.1581398285472929;2.3295719538433843;0.7727393608650397;44.22965506700632;48.61;157.27;36.28;28.725639297574194;2.2777685060132864;0.0707227906661294;18.617688303688126;7.915034405549375;18.382625082571575;0.7122986918974414;0.07072279066613182;10.060133801135834;7.219432374466951;18.214584439451944;
48136;1726;7572;467;783;16785;29.93037302818501;15.201735829062846;3.946538033119563;0.23157109905789913;461;62.87;1.33;34.08;8.60;0.9977472374008642;2.1;3.53;75.64;7.78;154.92;18.99;21.13;188.87;120.63;84.41;2.60;;;-16438;5150;32608;27177.0;44986;-24.980;109921.0;1.01887341710737;0.2901053393792338;2.4760663211283784;3.7164460104189376;94.54909065949994;7.78;154.92;18.99;119.0341520623108;2.2416734055510164;2.105613202968427;18.76273105079148;6.623979179346532;0.19637618952755648;0.7448340589182347;1.0600069459822414;14.354648200849592;2.6306139830730304;0.19637618952756158;
16079;7456;7980;284;476;9691;20.189971313365582;6.854870121722577;11.668478227735115;0.8564966117826146;1704;21.00;7.65;35.90;25.44;3.6903013015265733;1.28;2.14;43.67;33.6;163.28;14.47;30.62;140.51;54.65;88.24;1.48;;;-10770;983;41550;30099.0;50762;-22.907;123394.0;0.7613560528540285;0.21368160237651304;1.5034680652196695;2.256961534040778;54.58810384252981;33.6;163.28;14.47;53.675689514124294;1.3194079324434391;1.9505772778832107;12.667032258025909;3.950914898702395;0.3020389463106329;0.45088112462488267;0.7348209671920276;9.066348960061267;3.912151751693813;0.3020389463106365;
19765;10327;8160;267;1210;5288;30.225767602523845;8.387974396007051;9.878814104836357;1.1130564603969026;2214;25.82;10.28;32.24;21.54;4.795715065266095;1.2;5.45;23.83;46.54;166.95;28.72;27.20;150.60;66.61;89.13;5.51;;;-12093;1776;40245;29305.0;50571;-23.541;121897.0;0.8185626812761843;0.2170966549091923;1.4135903939682035;5.741080636141744;29.78814198777826;46.54;166.95;28.72;65.680355913054;1.082074193199671;0.22339871383495333;0.8863610592263164;7.118357371142808;20.915576265120098;0.4110823342951505;0.22339871383495455;0.8863610592263396;6.64410032429511;20.55912968354348;
1256;2949;9378;332;576;7702;54.899008785945924;12.231060549355131;6.847261862003318;0.30152254988185734;600;1.64;2.24;37.38;14.93;1.2991400584209705;1.5;2.6;34.71;13.29;191.88;37.61;35.04;132.43;96.93;44.27;2.21;;;-9544;6892;34689;28491.0;47301;-7.196;117373.0;0.7762584592565124;0.29418874208718543;1.7622419181198485;2.7334449170127986;43.38523560144319;13.29;191.88;37.61;95.7728734196155;1.3405213086722447;0.6463363050864764;18.173159642938728;12.364906377486502;22.37408515176197;0.5128330560965586;0.4940279023728747;9.846678467082095;4.583610016385976;22.175620767731623;
26864;11347;7541;152;1173;7231;62.480276443213455;4.33080527432561;14.828078006951223;0.22096167996347543;440;35.09;10.80;29.93;32.33;0.9520354942906302;0.69;5.29;32.59;51.13;154.28;40.27;26.78;156.70;34.56;90.25;4.19;;;-12732;-3725;44738;29733.0;56223;-34.588;126969.0;0.8129735477867871;0.16774276709187141;0.8072962270242149;5.56402059156097;40.73181138226176;51.13;154.28;40.27;33.91150453955182;0.1880105082157475;2.0856328662475776;29.988105731531306;11.565920416577061;18.65260692064176;0.13821733676790976;1.30480537482076;11.213445187685815;9.202778288108254;18.412486001318854;
66189;9222;8071;1385;334;6554;20.43926650453304;5.459034563619139;13.588102394110956;0.3327080035102144;662;86.45;10.06;36.08;29.62;1.4335057039241097;6.24;1.51;29.54;41.56;165.13;12.70;24.85;201.29;47.45;88.09;1.35;;;-17291;-6635;44351;30270.0;54509;-47.721;122495.0;0.9869506393750272;0.18234717198498815;7.340779458805678;1.5862912865045071;36.921535471819986;41.56;165.13;12.70;42.74587834350694;7.148655941182932;0.2418978633887813;9.20768718224126;2.514155040122962;1.3268704775971039;2.2430935936335;0.22211177973825727;6.391706024221772;2.5141550401229993;1.326870477597104;
68060;11798;7639;383;658;6619;48.648063082721755;10.485104009987214;8.382912569994817;0.5118283812582775;1018;88.90;11.93;30.04;18.28;2.2052637634894143;1.73;2.97;29.83;53.17;156.28;37.17;19.64;216.75;83.42;96.21;2.28;;;-19317;-2877;39149;28128.0;52158;-45.051;116558.0;1.1163636363636362;0.21166771672422044;2.032480244993385;3.12194545793334;37.2865437517845;53.17;156.28;37.17;82.1015099294029;1.7074907794778167;1.4073816505523582;18.122615154003217;7.018349416082322;20.39222608260604;0.6040533982291371;0.8037226306878266;9.02556378029502;6.833252199982919;19.903433924314196;
54312;10955;7723;308;1882;5927;34.573811927459104;6.983940584110382;11.662738657090488;0.7331657200394384;1458;70.94;9.97;34.10;25.43;3.158917821361924;1.39;8.48;26.71;49.37;158.02;23.13;23.28;187.96;55.75;84.27;6.22;;;-16139;-4039;42657;29767.0;53683;-40.475;122068.0;0.9474345174022246;0.1965255277573413;1.6353152343901018;8.929962024770365;33.387886522311554;49.37;158.02;23.13;54.686349955759525;1.4297331163189686;5.16986043346357;9.39030547969959;15.38372208689019;3.2001908110867876;0.489420583672033;2.56943665131357;6.189537921728114;10.680404745695494;3.200190811086827;
14415;12008;7489;227;1586;6315;45.55954839692561;0.004192107505855831;18.206306956578103;1.1693458971563493;2326;18.83;11.25;29.40;39.69;5.038243732487846;1.02;7.15;28.46;54.12;153.22;37.95;33.37;135.11;0.81;94.48;5.85;;;-9971;-5746;49583;31354.0;58738;-33.556;133929.0;0.7245828315843799;0.13869656889124937;1.205850025207255;7.525161582397375;35.57386913080046;54.12;153.22;37.95;0.03282545940310291;1.097393612082734;2.3291275713914756;7.979850953435549;13.850098436394171;20.30307782362168;0.362324461645875;1.586793867017917;5.795037968028036;10.456441942656854;19.751387141305674;
28245;10912;7672;83;542;7769;48.233790784057454;2.917109831390466;15.044726539118484;1.4180085907313569;2820;36.89;10.15;30.30;32.80;6.109631814025125;0.37;2.44;35.01;49.18;156.96;38.46;29.08;152.33;23.15;92.27;2.35;;;-12079;-4837;46760;30757.0;57134;-35.714;129814.0;0.8008210833002252;0.15385084271244973;0.4402195958539696;2.5721222895428175;43.76635747136413;49.18;156.96;38.46;22.84184511273677;0.2393127970016403;0.21209130304666504;14.800479144127683;13.229074386354291;19.752833153527174;0.11477448322249686;0.21209130304667084;8.95086487255839;9.779123167430871;19.404622901202668;
27183;4521;7371;445;1718;13989;50.83312941324905;10.78568540994723;8.417606438440247;0.17655311285283115;352;35.51;3.88;33.00;18.35;0.7606967420377083;2.0;7.74;63.04;20.37;150.81;27.50;25.12;159.70;85.98;79.05;5.61;;;-13189;3202;37138;28271.0;49297;-22.201;117908.0;0.860508427227861;0.25575998824634855;2.3577179278678138;8.149902519983012;78.80143989002246;20.37;150.81;27.50;84.4551524655098;2.0590928920171336;5.055685700571735;33.81230460036316;8.900478705614246;1.0055675146827634;0.7043331901847598;2.409975134881849;18.08121043252394;5.295461273388776;1.0055675146827974;
5840;9769;7978;316;1900;5934;28.715409915500885;7.076651317716456;11.74129719069661;0.5618964528272431;1118;7.63;9.27;35.12;25.60;2.4209870566514597;1.42;8.56;26.74;44.02;163.22;20.64;32.11;132.59;56.67;80.79;6.14;;;-9847;2250;41069;29792.0;50599;-18.181;123710.0;0.7347758197635511;0.2270755024967224;1.6742795859654496;9.013001027358271;33.42472097830644;44.02;163.22;20.64;55.41230281311516;0.5637797768023765;5.973829170448409;8.153852984615405;10.232028543602855;3.791919440031842;0.3515340499127111;2.7301351021404208;5.713083115597385;8.049507165944576;3.7919194400319283;
32171;1878;9615;334;905;7367;19.247171705580705;15.126418408859333;3.6195141128787767;0.6339124395022013;1261;42.02;1.68;42.95;7.89;2.7312751368391845;1.51;4.08;33.2;8.46;196.72;12.64;26.67;163.41;119.59;42.41;2.94;;;-13400;6417;32300;28553.0;44105;-14.533;111375.0;0.8871050543706539;0.30861515125844236;1.7729717637731057;4.292630436570122;41.49807525513758;8.46;196.72;12.64;118.44439406689123;1.5370956472303439;2.752708890422227;10.348091706510331;2.9008473721867567;1.7084280892310442;0.5305701521816967;1.2857593207008509;7.183466614693919;1.9330408852614105;1.7084280892310841;
26998;7437;8370;142;2104;6452;31.846818621940848;0.9542135483683707;18.192539401148018;0.23309201172391836;464;35.26;7.86;34.69;39.66;1.0043002417136746;0.64;9.48;29.08;33.51;171.26;25.69;32.96;147.94;8.09;72.62;9.10;;;-11268;-6574;48135;31327.0;57141;-35.505;130029.0;0.7607872823618471;0.16156687987784613;0.7548422754993401;9.982611331473688;36.34539171132674;33.51;171.26;25.69;7.471778347788852;0.15218273725027856;0.8423083556096576;14.076234815691048;3.013169188389425;13.762923525000438;0.11858606471294976;0.8423083556096652;7.95036067595102;3.0131691883894303;13.762923525000334;
13079;4004;10099;851;592;2842;12.807679414442136;4.303236391755689;14.051378152739096;1.025230416745522;2039;17.08;3.90;44.78;30.63;4.417307773589756;3.84;2.67;12.81;18.05;206.61;10.43;39.84;127.01;37.13;35.48;2.26;;;-8543;-1424;44022;32070.0;52679;-19.606;127347.0;0.6985848266622007;0.22897886968968098;4.512677552104321;2.8100231255398396;16.007428844722636;18.05;206.61;10.43;33.695631918364576;1.4302660016890913;0.7030403800315937;4.006409674106446;3.360872944102321;3.3070904145126843;0.9188519699827102;0.5244391905745137;2.7771620208637056;2.9012566245036364;3.3070904145126914;
27183;9112;8023;2735;528;5335;26.32057823587673;10.99693239124549;8.203320815562947;0.17959175443187106;358;35.51;9.96;35.79;17.88;0.7737890331451596;12.33;2.38;24.04;41.06;164.15;14.43;23.86;162.18;95.51;82.14;1.65;;;-13555;4106;37103;28578.0;47873;-21.756;117660.0;0.8569322892676188;0.250608939087468;14.501683075579855;2.5061048519022684;30.05541998373158;41.06;164.15;14.43;86.10927970316956;12.555757309401372;2.1702004597041187;7.523024310830069;2.3888925723506946;1.6827035835904778;4.332718873653892;0.8173014991457658;5.213530455367448;2.3888925723506835;1.6827035835905388;
25659;6842;8340;337;1852;7242;30.69140384505067;0.22162305285221512;18.990654564668542;0.16756734371955137;334;33.51;6.52;37.10;41.40;0.721980657150059;1.52;8.35;32.64;30.84;170.63;19.07;34.49;142.62;2.88;67.17;7.51;;;-10597;-7010;48846;31820.0;57576;-34.863;131232.0;0.7320712602818997;0.16026336182104395;1.7848907128009632;8.784406583923483;40.79705923232487;30.84;170.63;19.07;1.7353749907487;1.7645934346012069;1.3124170280712573;18.517508937180406;6.893482742064888;2.2034017031329087;0.5477279565580647;1.213213742671063;9.596214567410948;5.512715006642842;2.203401703132953;
31667;10511;7537;439;719;8248;50.387913311694646;13.653819729118004;5.449534028488846;0.27649120363345764;550;41.36;10.32;30.03;11.88;1.1912899999751154;1.98;3.24;37.17;47.37;154.21;37.48;19.99;175.72;108.40;93.97;2.31;;;-15262;4844;34484;27110.0;47372;-24.169;113810.0;0.9531021720074023;0.24904491275781906;2.3295719538433843;3.41155549736207;46.46149187740502;47.37;154.21;37.48;106.9135046249127;2.2797503075970647;2.3269371525973765;19.55714039793917;8.198418385559524;18.025667068001514;0.7124133439696722;1.0435148059455215;10.568493711161828;7.292873505565495;17.860809416563875;
48325;283;7983;282;1083;16248;63.06346639048686;6.803854355480999;11.788383141371584;0.7876074643877262;1567;63.12;0.18;34.64;25.70;3.393485521060957;1.27;4.88;73.22;1.28;163.32;29.41;28.55;174.50;54.24;66.77;3.39;;;-14303;-3314;42102;29914.0;54894;-35.017;123596.0;0.9074049246994683;0.22007349896265524;1.4930212379504872;5.139328421758965;91.52538418890369;1.28;163.32;29.41;53.27622075972287;1.3495230679279568;4.263982772049998;37.918521703501774;13.466289812061309;6.065149034945823;0.4500487966853803;1.6599668981295217;20.665941156779354;0.5690200779492093;6.065149034945995;
8026;9770;7919;158;541;7717;43.22508075275297;6.495470433916797;11.767528138825885;1.1168463884976263;2221;10.48;9.48;31.05;25.65;4.812044349480873;0.71;2.44;34.78;44.03;162.02;36.83;31.45;135.78;51.40;89.53;2.00;;;-10224;1128;42031;29689.0;52425;-21.753;125273.0;0.7596874574115294;0.20382724578696576;0.8391511033375317;2.564103493853038;43.47033601662841;44.03;162.02;36.83;50.8614821386987;0.8278167853317993;0.7734313078222435;11.443830223214498;8.49067013868337;21.689332297701068;0.25604616194217134;0.5330881821798463;7.763070854439552;7.225145617842345;21.050488588839528;
41370;9930;7950;320;103;7691;36.57486805259254;0.09595392893961176;15.627901243709845;3.6559897885908526;7271;54.04;10.96;31.15;34.07;15.752197603122548;1.44;0.47;34.66;44.75;162.65;31.45;32.20;158.26;1.84;98.59;0.33;;;-12354;-8207;51046;32742.0;60536;-42.766;136117.0;0.8329761644434724;0.12472176913017187;1.6950711078356924;0.49025073052250195;43.32551070939555;44.75;162.65;31.45;0.751348049775842;1.6390266068064252;0.3582883883975157;10.505131537120203;2.1873254444633696;21.88509607580503;0.517011959328447;0.15427999541997248;7.379450808611543;2.1873254444634;21.21417580147895;
31992;10307;7936;366;760;6676;31.35963868080668;7.151219004165513;11.594148131396489;0.634477825678306;1262;41.79;9.01;35.72;25.28;2.733711159717549;1.65;3.42;30.08;46.45;162.36;19.57;25.90;159.57;57.25;82.83;2.46;;;-13100;-1099;41767;29885.0;52122;-30.188;122675.0;0.82640466960745;0.20274000336361692;1.9411504866829994;3.60447221929494;37.604887843191804;46.45;162.36;19.57;55.99619016831721;1.7564844678834963;2.37992932429963;8.63476437972288;18.382642630309;0.20581787859167522;0.5849141980361885;1.089696224266403;6.207800929775747;11.47976755882628;0.2058178785916775;
21635;4994;7636;257;367;13852;26.198372828421846;0.620603278187053;18.60958099187874;0.14966069117451405;298;28.26;4.70;34.10;40.57;0.6448280539945113;1.16;1.65;62.42;22.5;156.23;19.22;34.46;139.45;5.90;89.14;1.71;;;-10288;-5804;48200;31305.0;56462;-34.161;130163.0;0.730407391852163;0.1552385058938625;1.361249273549784;1.7413879786301731;78.02965837947416;22.5;156.23;19.22;4.859509849188081;0.42946600829633236;0.03146324183266947;18.72661581256878;5.589936898137169;1.4208908675868939;0.27665707110006243;0.031463241832669964;13.211872603280153;4.273775249215518;1.420890867586937;
59778;12432;8051;282;1035;3836;23.635488626336606;6.784531942725966;12.5143031745186;0.08100984399574247;162;78.08;13.62;34.94;27.28;0.34903901384005603;1.27;4.66;17.29;56.03;164.73;16.16;22.65;199.23;54.09;95.63;3.24;;;-17305;-5223;42814;29622.0;53278;-45.615;120491.0;0.9832927099490361;0.18239779329983583;1.4930212379504872;4.907341859799516;21.60844738481059;56.03;164.73;16.16;53.12492047112713;1.3733175913322662;4.0704772356091485;8.952274698446486;3.1439511830008664;6.09546791794784;0.4515710100305331;1.5850193481034331;4.879571653983506;3.143951183000921;6.09546791794789;
7757;9661;7931;159;147;8165;46.16420583747508;10.82580178166313;8.145666251474667;0.4083769281025121;813;10.13;10.47;30.41;17.76;1.7595328324224835;0.72;0.66;36.8;43.54;162.26;36.93;27.39;145.02;85.32;95.72;0.58;;;-11528;5057;36939;28030.0;48446;-17.578;118472.0;0.8147920604914936;0.23447181886852683;0.8427469829210429;0.6995206096530336;45.99432866732863;43.54;162.26;36.93;84.7692756909568;0.7014553428284743;0.1344270254094336;15.851938499129657;2.880896034684061;26.59548893542345;0.2507239445485205;0.11179566845332785;9.498237522790934;2.8808960346840746;24.19179828485718;
68534;8831;8071;72;134;8458;43.73848327633967;14.938582412581216;3.873863927745004;0.5673986209140912;1129;89.52;9.42;30.71;8.45;2.4446936980704534;0.32;0.6;38.12;39.8;165.13;37.00;18.39;222.44;117.22;93.37;0.43;;;-19997;1275;34034;26972.0;47847;-38.809;110128.0;1.188755614788489;0.25200214686466105;0.3816189377987227;0.6334029359799251;47.646833532555014;39.8;165.13;37.00;116.97358186523469;0.3394485290626071;0.4043889953142908;10.603898409732519;3.244489297125866;29.14625804510439;0.1133599258909475;0.18901098975400382;7.7269503446075545;3.2444892971259236;25.721257211556978;
3694;12409;7386;243;2093;5862;34.85611784988387;12.887788352714864;6.443553686669856;0.04850292185558843;97;4.82;12.34;33.22;14.05;0.2089796891069883;1.1;9.43;26.42;55.92;151.11;18.24;25.99;143.18;101.75;94.24;9.44;;;-11484;8139;34573;27637.0;45542;-11.240;115891.0;0.8028951115329853;0.27169188022533397;1.2904310442396167;9.928045502703835;33.01942918031024;55.92;151.11;18.24;100.91524913826319;1.1189854700719883;0.46769727520528837;24.39617602449588;8.595291637293194;0.2779674428175291;0.38645542762495294;0.46769727520529714;9.097343675782813;8.008543370522943;0.27796744281753993;
1256;10106;7911;463;1204;6448;32.49815902261241;12.121629876634813;7.148784411885176;0.10943067272031953;218;1.64;11.16;31.68;15.59;0.4714929964827687;2.09;5.43;29.06;45.54;161.86;28.24;28.25;140.72;96.53;94.16;4.63;;;-11022;7473;35205;27684.0;45940;-11.992;116302.0;0.8019458946369245;0.2599577335286164;2.4557061338277975;5.7111905444372955;36.320463621995295;45.54;161.86;28.24;94.91599842301358;1.868033194753126;1.350438697762549;8.958094968969105;2.2154641258956476;18.10612803523199;0.7145678661581569;1.0320159628887562;6.247730703306592;2.215464125895701;18.028109573055545;
44632;9974;8023;247;582;6908;80.98261378051949;11.279821733344543;7.066409136236634;1.033614091659133;2056;58.30;10.58;27.41;15.41;4.45342967532254;1.11;2.62;31.13;44.95;164.15;52.38;21.28;188.90;89.18;91.62;1.95;;;-16426;675;37780;27806.0;52585;-33.450;118846.0;1.0190545454545454;0.2192522864217942;1.3089205577361585;2.761699810859233;38.91370755952457;44.95;164.15;52.38;88.32438811860777;1.0854583972471934;1.4941445118292214;12.07698712495859;3.8776504470413764;62.448373299443105;0.38683112201338904;0.772004866669139;7.613630466762529;3.8776504470414688;39.73099997928519;
26879;11653;7472;341;1880;6338;31.76321729614054;13.593962886437367;5.7260252321223035;0.05985684268063418;120;35.11;11.90;32.97;12.48;0.25789919237378045;1.54;8.47;28.56;52.52;152.88;20.76;20.22;168.99;107.62;95.73;6.05;;;-14580;5741;34367;27410.0;45895;-21.227;113413.0;0.9058310991957105;0.25703595719440875;1.8102426718433215;8.919212746569649;35.70133526540991;52.52;152.88;20.76;106.44480758967052;1.6019664702235783;6.092075804069316;14.47903355116831;6.401378438722113;3.1887630319572238;0.5434510752236968;2.7292989524747746;7.981435610313188;6.31335927662548;3.1887630319572313;
1643;10206;7593;54;973;8435;36.619371887562856;13.176348309407583;4.281861780720717;1.9216348711120081;3822;2.15;9.31;33.49;9.33;8.279556005673198;0.24;4.38;38.01;45.99;155.34;24.31;30.13;135.14;103.37;90.20;3.12;;;-10291;8968;34811;28486.0;46042;-7.916;118307.0;0.8013090909090907;0.27666342398300575;0.28451427409257907;4.6133769955651935;47.516029166021426;45.99;155.34;24.31;103.17476016715419;0.18017189137436204;3.176319291607641;15.88157641073012;14.078415381038758;3.302888912811971;0.0784102726548741;1.4152178644722864;9.660385517385002;9.847922202965247;3.3028889128119934;
16438;12427;7462;667;88;7078;34.1969348879146;10.140702058109378;8.875484379693372;0.36365852343755956;724;21.47;11.11;33.14;19.35;1.5668591140830692;3.01;0.4;31.89;56.0;152.67;22.84;24.97;150.51;81.69;97.01;0.27;;;-12303;3766;38086;28563.0;48755;-21.327;119170.0;0.8127084105224156;0.22744354594236668;3.53535665386461;0.4173823625318671;39.86863463161686;56.0;152.67;22.84;79.40473932561386;3.1029713274630906;0.35998789435000644;9.180469571966274;19.355738778846735;2.197767315288496;1.0602955948255133;0.13696848981384857;6.592096758050412;12.85329962053924;2.1977673152884876;
20796;12409;7386;243;2093;5862;20.798734113251463;12.887788352714864;6.443553686669856;0.04850292185558843;97;27.16;12.34;32.78;14.05;0.2089796891069883;1.1;9.43;26.42;55.92;151.11;17.08;21.39;161.35;101.74;98.65;9.04;;;-13716;6050;35007;27581.0;45498;-19.150;114136.0;0.8691144297536383;0.25668373762341434;1.2904310442396167;9.928045502703835;33.01942918031024;55.92;151.11;17.08;100.91524913826319;1.2303636512911633;0.8422341150159596;7.8634417530494725;8.595291637293194;2.267402956601676;0.39364568675131556;0.8422341150159618;5.5665892319045325;8.008543370522943;2.267402956601718;
42782;9243;8035;163;445;7807;48.45042073890064;6.495470433916797;11.767528138825885;1.1168463884976263;2221;55.88;8.90;31.79;25.65;4.812044349480873;0.74;2.01;35.18;41.65;164.39;37.79;25.59;173.99;51.42;84.02;1.59;;;-14544;-3433;42947;29787.0;54573;-36.980;123874.0;0.9036084574636665;0.1859661601428742;0.865410916709104;2.1121123901406444;43.97917440057957;41.65;164.39;37.79;50.8614821386987;0.7738865835937428;0.8070984066215477;17.883207634043274;8.59005696813823;20.396171146503846;0.26141508777616296;0.5005391499216052;9.843850324065047;7.107165370900796;20.07448211356169;
